actor,home,household,place,energy,water,sleep_pressure,fatigue,damage,leisure,social,deficit,desire,money,food,violations,failures,critical_seconds,phase,method
1,116,1,2,0.622550126515,0.484674173642,0.317592971073,0,0,0.787855524102,0.845352959987,0.151234706246,0.328334532224,9,0,0,0,0,2,talk
2,117,1,2,0.531466912805,0.839165943053,0.38793603606,0,0,0.759628420648,0.728314840743,0.0220202306941,0.0737231449617,9,0,0,0,0,2,talk
3,118,3,118,0.307204101956,0.684412627431,0.232008382151,0,0,0.680123328503,0.783912976643,0.0987914356357,0.0873971624169,10,0,0,0,0,4,sleep
4,119,3,2,0.602862753366,0.416942475463,0.313797005331,0,0,0.728299814187,0.66643464993,0.0350834501954,0.0262134877019,9,0,0,2,0,2,talk
5,120,5,2,0.540277131054,0.315131907276,0.271350240936,0,0,0.723492413152,0.551110213145,0.155004246222,0.108221267658,9,0,0,4,0,2,talk
6,121,5,121,0.373759334543,0.538939475491,0.219467798752,0,0,0.584777052608,0.660513372506,0.0620528030416,0.0670740290341,10,0,0,4,0,4,sleep
7,122,7,122,0.347608490457,0.294145648255,0.305747689199,0,0,0.506191946471,0.580526465729,0.559862456904,0.392413797988,10,0,0,0,0,4,sleep
8,123,7,123,0.68012364446,0.594189123943,0.317034272392,0,0,0.53038997392,0.409825098542,0.117410453008,0.0607856003018,9,0,0,11,0,4,sleep
9,124,9,2,0.588948351639,0.591938838254,0.130400797965,0,0,0.549829590518,0.618353838169,0.153649449273,0.40428937568,9,0,0,2,0,2,leisure
10,125,9,2,0.592078174288,0.824169231777,0.263285302428,0,0,0.710921190365,0.512886448738,0.129353629608,0.434247020896,9,0,0,1,0,2,talk
11,126,11,2,0.417143119634,0.305931534408,0.153570252165,0,0,0.64393644439,0.577073388435,0.106160057583,0.110276913229,10,0,0,3,0,2,leisure
12,127,12,2,0.53329528202,0.348845998849,0.230099298402,0,0,0.620625846131,0.433638552786,0.10754245484,0.102720567169,9,0,0,2,0,2,leisure
13,128,13,2,0.415217731156,0.754405400412,0.255234633559,0,0,0.74725183163,0.558456902177,0.0480218572337,0.163451057108,10,0,0,4,0,2,talk
14,129,13,129,0.546048203289,0.418704492078,0.227269692188,0,0,0.556689166865,0.497985050665,0.102257693845,0.046046127835,9,0,0,0,0,4,sleep
15,130,15,2,0.391110913746,0.675957392994,0.266195122772,0,0,0.667652422079,0.489301511308,0.128338663964,0.107342907428,10,0,0,0,0,2,leisure
16,131,16,131,0.378919013346,0.633131558242,0.191016941183,0,0,0.581579245802,0.57820646268,0.0695681760833,0.0663933303682,10,0,0,0,0,4,sleep
