actor,home,household,place,energy,water,sleep_pressure,fatigue,damage,leisure,social,deficit,desire,money,food,violations,failures,critical_seconds,phase,method
1,116,1,116,0.493829201983,0.700636163613,0.403340531013,0,0,0.507318627662,0.790753259614,0.188206305201,0.115661485417,410.572223364,0,0,0,0,4,sleep
2,117,1,2,0.345079746145,0.557842717491,0.248724979899,0,0,0.621842229158,0.787989056592,0.211174724595,0.24803284372,287.975971463,0,0,0,0,2,leisure
3,118,3,2,0.570021514459,0.428274566526,0.183878826062,0,0,0.501117597314,0.613663152253,0.159391078691,0.163535172417,106.951611751,0,0,0,0,2,leisure
4,119,3,2,0.529369724378,0.903659910475,0.209267149649,0,0,0.392299200779,0.78454116932,0.436195491085,0.31441480919,65.8937315302,0,0,0,0,2,leisure
5,120,5,120,0.338507585958,0.44958015393,0.37112712766,0,0,0.552783000407,0.763400198665,0.0574376954976,0.0443757340608,134.173961659,0,0,1,0,2,idle
6,121,5,121,0.573047255964,0.392668073202,0.427281777633,0,0,0.46111112257,0.770859443122,0.132129150733,0.124261336094,120.668001265,0,0,0,0,4,sleep
7,122,7,2,0.395264062555,0.630038029495,0.456601513007,0,0,0.468361763966,0.787909421935,0.288856384146,0.401449541965,105.125254182,0,0,0,0,2,idle
8,123,7,123,0.471533683641,0.331312340807,0.470973754812,0,0,0.235001373771,0.198354585599,0.456829486825,0.308362510421,89.8896518364,0,0,0,0,4,sleep
9,124,9,2,0.347724540156,0.38436701412,0.214757238602,0,0,0.457674179706,0.519658604152,0.530575649727,0.289906023099,176.322604874,0,0,0,0,2,leisure
10,125,9,125,0.588072045341,0.457291701913,0.381490492664,0,0,0.383065685195,0.612810682595,0.231399067702,0.114134678886,134.614992656,0,0,0,0,4,sleep
11,126,11,126,0.358787350265,0.638486797509,0.538922712082,0,0,0.346849288233,0.700521194163,0.0760191378733,0.0430956807315,154.954901013,0,0,0,0,2,idle
12,127,12,1,0.65968427936,0.417179280798,0.57706674796,0,0,0.54295052528,0.761839440564,0.245694531558,0.160883099262,101.127939477,0,0,0,0,2,idle
13,128,13,2,0.392149660636,0.777322193555,0.356160356445,0,0,0.553639817452,0.381450815058,0.0490049025416,0.190288971284,160.485626993,0,0,0,0,2,leisure
14,129,13,2,0.585809214113,0.73504985944,0.38226214922,0,0,0.462866981371,0.0251669623589,0.407272868229,0.348573005591,144.618246216,0,0,0,0,2,idle
15,130,15,130,0.456607908435,0.522908279563,0.154267934292,0,0,0.149361437865,0.244959819877,0.237475922402,0.19280032138,100.290725104,0,0,0,0,4,sleep
16,131,16,2,0.597213424323,0.601146017553,0.311800826044,0,0,0.404830692137,0.488382565438,0.145447101074,0.0914786066969,139.372534302,0,0,0,0,2,leisure
