actor,home,household,place,energy,water,sleep_pressure,fatigue,damage,leisure,social,deficit,desire,money,food,violations,failures,critical_seconds,phase,method
1,116,1,116,0.271918163741,0.790178296887,0.100651400065,0.000123588365046,0,0.476511856857,0.73644541147,0.0937803681887,0.0703304512533,238.944678819,0,0,4,0,1,leisure
2,117,1,117,0.565768249741,0.62417928382,0.392338212627,0,0,0.802604849,0.803247038835,0.014460303989,0.00876314601783,394.797210069,0,0,5,0,2,private_intimacy
3,118,3,118,0.245483164163,0.420427710322,0.628079206128,0,0,0.0966434873539,0.542335770222,0.180632589252,0.119306853028,70.5347940972,0,0,73,0,4,sleep
4,119,3,119,0.675526981745,0.789480530914,0.352798305761,0,0,0.811299445829,0.832280293032,0.0505247776567,0.0546436089617,564.373985069,0,0,33,909.688,2,private_intimacy
5,120,5,2,0.72022032023,0.63233424216,0.271989135944,0,0,0.769368780051,0.814838856193,0.0491118434457,0.228573737098,404.922913194,0,0,22,0,2,talk
6,121,5,121,0.459502642628,0.588022660056,0.407123447566,0,0,0.778192590629,0.811673270937,0.043456605155,0.0326656074449,247.386454861,0,0,52,0,4,sleep
7,122,7,2,0.536104806188,0.819707748056,0.272489354372,0,0,0.804807947916,0.76336429118,0.0353575746328,0.106517514959,394.987980208,0,0,29,0,2,leisure
8,123,7,123,0.483402500443,0.423670335823,0.101556158997,0.000305780697506,0,0.463804158553,0.647535922614,0.121098402801,0.109522277984,162.265112153,0,0,49,0,1,leisure
9,124,9,124,0.277318036504,0.600706469618,0.28794791345,0.000228316681119,0,0.599565723311,0.370916383804,0.101752682002,0.120639725948,66.2186496528,0,0,61,0,1,talk
10,125,9,2,0.431842354204,0.593543531895,0.414163882322,0,0,0.776612298496,0.795469054065,0.0454722739234,0.173561028808,170.323573264,0,0,157,0,2,talk
11,126,11,2,0.471065787245,0.571039971414,0.184287706689,0,0,0.655387254043,0.715738125976,0.0993115492243,0.0653854046963,239.287256597,0,0,57,0,2,leisure
12,127,12,127,0.376709266092,0.675854251275,0.419169524666,0,0,0.634920758226,0.52469746933,0.0641154199475,0.0388442529765,152.455616667,0,0,33,0,4,sleep
13,128,13,128,0.692546017395,0.830107474398,0.4129247412,0,0,0.729861065283,0.745812425421,0.0452712499786,0.0252474908795,478.136705903,0,0,54,0,4,sleep
14,129,13,129,0.440210884411,0.433154294298,0.26890622509,0,0,0.68673122478,0.705217588141,0.059578386692,0.063017348365,206.316995139,0,0,195,0,4,sleep
15,130,15,2,0.708036646167,0.722622982053,0.31906042131,0,0,0.784086233866,0.752576920829,0.323441941334,0.122828272102,317.454319097,0,0,76,0,2,leisure
16,131,16,2,0.58767498866,0.584981068632,0.161399893342,0,0,0.574929863205,0.549754108868,0.113942989331,0.0692273874708,108.458548611,0,0,181,0,2,leisure
