actor,home,household,place,energy,water,sleep_pressure,fatigue,damage,leisure,social,deficit,desire,money,food,violations,failures,critical_seconds,phase,method
1,116,1,6,0.762844982522,0.754876692981,0.229155821714,0.0431322866018,0,0.657640727011,0.674982998983,0.195345239417,0.169233181324,112,1,0,0,0,2,study
2,117,1,6,0.767277586029,0.752324836579,0.271388607655,0.0428830700436,0,0.673576960872,0.671884429298,0.44455599922,0.292580375601,112,1,0,0,0,2,study
3,118,3,6,0.763102186067,0.753778641845,0.277333270206,0.0434107177312,0,0.663341472825,0.679728372944,0.281653369861,0.185204164932,112,1,0,0,0,2,study
4,119,3,6,0.767659708559,0.749089014917,0.208012303445,0.0434303797673,0,0.653221218399,0.670283837462,0.348587185877,0.230647029676,112,1,0,0,0,2,study
5,120,5,6,0.764248351932,0.755982618138,0.273342549898,0.0431363930698,0,0.656509298851,0.673971099608,0.401148905985,0.266872927073,112,1,0,0,0,2,study
6,121,5,6,0.766076976105,0.750859220957,0.249348885915,0.0429523010038,0,0.665855970269,0.679998951069,0.337703409211,0.208191385669,112,1,0,0,0,2,study
7,122,7,6,0.768977020613,0.753489625653,0.188366230573,0.0425607916201,0,0.674199111673,0.677551537914,0.463879853292,0.351967827366,112,1,0,0,0,2,study
8,123,7,6,0.767216984751,0.758304358415,0.15701214859,0.0419940105295,0,0.670635151319,0.679863176323,0.201078104791,0.207696306661,112,1,0,0,0,2,study
9,124,9,6,0.759303964987,0.751416254034,0.206098255625,0.0434792337128,0,0.655097296629,0.676775890118,0.166367282677,0.220984679585,112,1,0,0,0,2,study
10,125,9,6,0.764535520328,0.758753496666,0.180581872911,0.0425040290439,0,0.664591400746,0.673104309905,0.20482367886,0.146043668585,112,1,0,0,0,2,study
11,126,11,6,0.768072475856,0.755363648005,0.243484688575,0.0423659857877,0,0.657874482592,0.679943401759,0.388131247772,0.263008634966,112,1,0,0,0,2,study
12,127,12,6,0.762731430006,0.759264059198,0.281142209971,0.0422737738178,0,0.663445275597,0.673818802121,0.164583302669,0.135940795774,112,1,0,0,0,2,study
13,128,13,6,0.768444972257,0.7526055222,0.21636256994,0.0422013201783,0,0.651877109922,0.672981655689,0.49288304626,0.292956228235,112,1,0,0,0,2,study
14,129,13,6,0.767045469689,0.751436531461,0.276403042511,0.0425459489034,0,0.66063713901,0.675363389584,0.43156664081,0.246245282802,112,1,0,0,0,2,study
15,130,15,6,0.765214642039,0.746247093905,0.223329134328,0.0429280650704,0,0.655148033381,0.670390510812,0.476669321416,0.356227828999,112,1,0,0,0,2,study
16,131,16,6,0.766077078393,0.753796465492,0.204441853249,0.0424692155448,0,0.66399490337,0.677538178939,0.452462902302,0.343826061677,112,1,0,0,0,2,study
