actor,home,household,place,energy,water,sleep_pressure,fatigue,damage,leisure,social,deficit,desire,money,food,violations,failures,critical_seconds,phase,method
1,116,1,116,0.643084280216,0.477718249864,0.561589155666,0,0,0.691460515151,0.850980499559,0.129977888388,0.062454830597,103.181619792,0,0,5,0,4,sleep
2,117,1,2,0.501335612359,0.39123952389,0.296099363398,0,0,0.469428607684,0.650895732538,0.434427477365,0.323723611675,159.75,0,0,3,0,2,talk
3,118,3,2,0.215112388773,0.439820111769,0.173316842716,0,0,0.248736656977,0.410675069962,0.311491546186,0.270506581424,135.752666667,0,0,23,0,2,talk
4,119,3,2,0.596728027292,0.619337687475,0.506975484565,0,0,0.45048025875,0.55448574275,0.593319761212,0.415208612392,71.486453125,0,0,19,0,2,idle
5,120,5,4,0.569331131886,0.651457861015,0.636884716931,0,0,0.64332583663,0.751130335836,0.336450447426,0.283551367777,74.4933454861,0,0,4,0,2,idle
6,121,5,2,0.249621612855,0.277872293829,0.121593989375,0,0,0.190513735443,0.414210113089,0.323079733551,0.270600063903,125.716170139,0,0,5,0,2,leisure
7,122,7,122,0.606123721655,0.537687786178,0.165772466527,0,0,0.26718431394,0.487499637375,0.125561204682,0.106255083671,170.349875,0,0,16,0,4,sleep
8,123,7,2,0.558414988044,0.630418742422,0.287588815405,0,0,0.479756057196,0.448336296008,0.436690351936,0.28709884953,164.04728125,0,0,6,0,2,leisure
9,124,9,124,0.362053930897,0.480861286392,0.480049983389,0,0,0.368959315531,0.412043357662,0.500395113262,0.353106300099,90.8623854167,0,0,43,0,4,sleep
10,125,9,1,0.570941959916,0.366010578844,0.328682161841,0,0,0.322473733719,0.391908254624,0.694479898389,0.388100716442,69.9228958333,0,0,59,0,2,idle
11,126,11,126,0.418611899973,0.477221759059,0.256087736306,0,0,0.366988861601,0.604859038975,0.12704772018,0.0802035811657,105.070585069,0,0,1,0,4,sleep
12,127,12,2,0.325692913273,0.46891101959,0.155388961948,0,0,0.153331248731,0.251290083808,0.287680041812,0.205813013945,145.442932292,0,0,5,0,2,leisure
13,128,13,128,0.41001979335,0.411083410557,0.112274098393,0,0,0.127377651485,0.292553853794,0.206158580323,0.191014837286,148.945803819,0,0,8,0,4,sleep
14,129,13,2,0.664706262868,0.696837376563,0.296724484526,0,0,0.390427652129,0.511658053982,0.189467887655,0.100751162435,120.965041667,0,0,23,0,2,leisure
15,130,15,130,0.317661654792,0.497578927554,0.428191443577,0,0,0.18030911579,0.295094717882,0.122262197065,0.0839444866462,113.957182292,0,0,54,0,4,sleep
16,131,16,131,0.570107503289,0.469451179094,0.357566062103,0,0,0.528857837999,0.594364387385,0.149839700309,0.109146117125,108,0,0,12,0,4,sleep
