actor,home,household,place,energy,water,sleep_pressure,fatigue,damage,leisure,social,deficit,desire,money,food,violations,failures,critical_seconds,phase,method
1,116,1,116,0.384655133765,0.490977504587,0.372517132834,0,0,0.293806912713,0.574829733668,0.182308580874,0.0756807376269,114.342822917,0,0,0,0,4,sleep
2,117,1,2,0.529789089431,0.423010368117,0.217627198974,0,0,0.455146266079,0.587064242399,0.209075467332,0.457152561574,120.875,0,0,2,0,2,talk
3,118,3,118,0.337596983745,0.318234648,0.572256671635,0,0,0.63810621102,0.79860140702,0.288193578886,0.136766043064,98.5,0,0,0,0,4,sleep
4,119,3,2,0.294422058615,0.484768016476,0.120878100931,0,0,0.143492905216,0.256705675997,0.304621551183,0.253087737133,146.178713542,0,0,1,0,2,talk
5,120,5,120,0.403657422768,0.772142239985,0.291768988792,0,0,0.386967359759,0.500468960906,0.131076859506,0.0619779927508,122.932302083,0,0,3,0,4,sleep
6,121,5,6,0.517014942776,0.506010640999,0.417624559243,9.11224695748e-05,0,0.466863766081,0.515979314126,0.136032526935,0.189467002583,79.2396215278,0,0,9,0,1,talk
7,122,7,122,0.375161380385,0.667747055229,0.448092586484,0,0,0.645070545313,0.697526770818,0.190086279769,0.0737082008066,132.875,0,0,4,0,4,sleep
8,123,7,2,0.318244534097,0.490915435763,0.40325867834,0.00105392250321,0,0.376287976572,0.515687322469,0.176743396971,0.135144691536,104.780817708,0,0,5,0,2,talk
9,124,9,2,0.236021472774,0.491616882389,0.148166765941,0.000775007263236,0,0.0432189778935,0.246991055423,0.211668404849,0.0918175614956,112.871517361,0,0,15,0,2,talk
10,125,9,2,0.568929998901,0.346146742503,0.260846869322,0,0,0.18392697527,0.338321545878,0.27043813262,0.166305163866,102.125,0,0,12,0,2,talk
11,126,11,126,0.663800871166,0.779058279624,0.383449160926,0,0,0.491426438653,0.572192135501,0.370614323226,0.363240743525,92.1659583333,0,0,6,0,2,private_intimacy
12,127,12,6,0.502117654986,0.659995207532,0.378934286587,0,0,0.445862563657,0.52704359865,0.366866017189,0.375116727891,104.350515625,0,0,10,0,5,talk
13,128,13,2,0.40417713583,0.490057206806,0.211072349416,0,0,0.397123276095,0.500367990542,0.433098134515,0.260014921595,114.125,0,0,11,0,2,talk
14,129,13,2,0.305855731249,0.473767530244,0.11929539781,8.70074125275e-05,0,0.0493135009707,0.243050686342,0.19335709983,0.12738698745,148.212411458,0,0,7,0,5,talk
15,130,15,130,0.304438192752,0.429414687268,0.326706935647,0,0,0.445746462583,0.388357456829,0.594751605669,0.31858950187,114.125,0,0,18,0,4,sleep
16,131,16,131,0.333751499462,0.544553497074,0.538711885192,0,0,0.46467418582,0.550665812252,0.364654583416,0.228722702444,100.569364583,0,0,21,0,4,sleep
