actor,home,household,place,energy,water,sleep_pressure,fatigue,damage,leisure,social,deficit,desire,money,food,violations,failures,critical_seconds,phase,method
1,116,1,116,0.341518890677,0.602411720334,0.144872837631,0,0,0.425114212294,0.596532686171,0.0747514344257,0.0347829263575,270.223399653,0,0,5,0,4,sleep
2,117,1,1,0.731505313386,0.614141798394,0.395458809603,0,0,0.758480822184,0.83364157561,0.0209699288236,0.0160066906986,196.132859375,0,0,5,0,1,leisure
3,118,3,118,0.529608677932,0.449401949235,0.187578032537,0,0,0.458329375478,0.678544106275,0.0927643095927,0.094563001104,352.816372222,0,0,27,0,4,sleep
4,119,3,119,0.416961964152,0.385055079656,0.380186072121,0,0,0.343737335598,0.53748271039,0.328422311197,0.252592871555,446.412064236,0,0,26,0,4,sleep
5,120,5,2,0.359638402102,0.60447974884,0.443840953546,0,0,0.755110103824,0.800145826868,0.0832904146449,0.163476275139,139.948017014,0,0,8,0,2,talk
6,121,5,2,0.408792451622,0.624809310854,0.378961996544,0,0,0.620761242475,0.624193636562,0.104977204084,0.1621086622,275.804590972,0,0,14,0,2,talk
7,122,7,122,0.622324230651,0.692057779462,0.263211213541,0,0,0.519020959795,0.656917654567,0.0308526843673,0.0504158045363,520.367946528,0,0,32,0,1,leisure
8,123,7,2,0.355747037446,0.724645625074,0.318947854889,0,0,0.525169300136,0.543567170221,0.164121854119,0.268544591004,365.833617361,0,0,23,0,2,talk
9,124,9,2,0.43642356016,0.688974413951,0.299704807785,0,0,0.249816494927,0.319809358499,0.700636800965,0.442292201965,156.675713194,0,0,182,0,2,talk
10,125,9,1,0.231796087463,0.348517837932,0.467532175109,0.000722071993978,0,0.423782966678,0.352228504461,0.153503948005,0.0732333829409,77.0932902778,1,0,120,0,2,eat
11,126,11,126,0.476544813254,0.362849582139,0.283990041725,0,0,0.335854729563,0.50473379393,0.135844424373,0.0945545875295,287.908380903,0,0,41,0,4,sleep
12,127,12,127,0.416374209613,0.26026626577,0.218950527815,0,0,0.2757013907,0.481189155095,0.156390149876,0.0894628163262,558.404982292,0,0,53,0,4,sleep
13,128,13,128,0.507565301379,0.545266688489,0.449542333268,0,0,0.703376651808,0.747173269371,0.0354359141203,0.0403810257893,246.570803819,0,0,29,0,4,sleep
14,129,13,2,0.437251033153,0.482902756819,0.351876779799,0,0,0.735205589189,0.625981898089,0.106834552395,0.260128879544,334.293268056,0,0,34,0,5,talk
15,130,15,130,0.57932901347,0.543992327247,0.530923101051,0,0,0.591472433058,0.517807124166,0.110244029507,0.0824650457243,642.795311111,0,0,67,4551.547,4,sleep
16,131,16,2,0.525628319763,0.508269698211,0.261746202252,0,0,0.347412470803,0.469006974632,0.112297068414,0.403366433735,385.979459028,0,0,62,0,2,leisure
