actor,home,household,place,energy,water,sleep_pressure,fatigue,damage,leisure,social,deficit,desire,money,food,violations,failures,critical_seconds,phase,method
1,116,1,6,0.639091478291,0.621909624035,0.267904047037,0,0,0.431079834924,0.680928610822,0.310441186029,0.261068328664,146.082463542,0,0,1,0,2,leisure
2,117,1,117,0.569110815933,0.478622236523,0.319722070854,0,0,0.507123734958,0.597971516875,0.124694046493,0.0673735033533,204.202607292,0,0,2,0,4,sleep
3,118,3,2,0.540582524997,0.510607514897,0.216379304967,0,0,0.2592347538,0.581011898077,0.470144455805,0.302338733087,114.070854167,0,0,2,0,2,talk
4,119,3,2,0.461073907914,0.608954813122,0.401980087946,0,0,0.510689639778,0.563360453334,0.0412816375369,0.0949675888095,169.928713542,0,0,17,0,2,talk
5,120,5,2,0.674330925022,0.428940576235,0.207551085325,0,0,0.31146802428,0.484077086947,0.173509127309,0.308960866442,164.338979167,0,0,3,0,2,talk
6,121,5,121,0.564759506782,0.675971656459,0.344991424303,0,0,0.478325294049,0.556124908841,0.137784713912,0.0752398857919,93.6624288194,0,0,11,0,4,sleep
7,122,7,122,0.630148211485,0.465373847292,0.31144307664,0,0,0.655922159518,0.629143235251,0.122500181589,0.0611880940176,143.25,0,0,10,0,2,private_intimacy
8,123,7,2,0.172962553,0.40126818535,0.2442192121,0,0,0.483423531742,0.528108066042,0.365774617997,0.28125925026,96.6430729167,0,0,9,0,2,leisure
9,124,9,124,0.345125169693,0.628276277321,0.382412736664,0,0,0.350122461177,0.364518327218,0.118132669717,0.0514588878438,121.783194444,0,0,28,0,4,sleep
10,125,9,125,0.294788607884,0.312149190251,0.160476048985,0,0,0,0,0.284054636958,0.203360075053,110.216854167,0,0,55,0,4,sleep
11,126,11,6,0.490079848066,0.676663557563,0.456203620267,0,0,0.458361294155,0.490316126648,0.204993159879,0.187066776052,118.550947917,0,0,44,0,2,leisure
12,127,12,2,0.536819516751,0.491439920263,0.198707542471,0,0,0.483581770654,0.502315264745,0.268639310819,0.323326594758,99.975515625,0,0,14,0,2,leisure
13,128,13,1,0.322698438055,0.590035790274,0.483580065422,0.000627740883771,0,0.420289645827,0.465479773715,0.526226086164,0.297478856152,179.473393056,0,0,20,0,1,talk
14,129,13,2,0.482289130891,0.581904067386,0.53993732554,0,0,0.470834288216,0.535989304666,0.135452404032,0.232227262591,169.260322917,0,0,46,0,2,leisure
15,130,15,2,0.486980870865,0.51724979056,0.328364820064,0,0,0.635861080229,0.51206208748,0.693035719981,0.108567714125,119.125,0,0,22,0,2,leisure
16,131,16,2,0.53575430842,0.468778471181,0.423321847914,0,0,0.226838684489,0.228751633464,0.494845688225,0.330551464307,132.929833333,0,0,25,0,2,talk
