actor,home,household,place,energy,water,sleep_pressure,fatigue,damage,leisure,social,deficit,desire,money,food,violations,failures,critical_seconds,phase,method
1,116,1,116,0.538320809038,0.260171720653,0.303208082536,0,0,0.32871307402,0.656089735411,0.137802675371,0.057694257422,167.056619792,0,0,5,0,4,sleep
2,117,1,117,0.327378755673,0.267315983555,0.152273961968,0,0,0.289891390101,0.505897161361,0.175772744779,0.0857919124806,200.62509375,0,0,4,0,4,sleep
3,118,3,118,0.435647718556,0.35748697972,0.142604569408,0,0,0.329298585538,0.509163470411,0.0935449543671,0.0880849639398,178.106178472,0,0,27,0,4,sleep
4,119,3,119,0.327819054609,0.417728444469,0.382818265611,0,0,0.422887794506,0.500792342303,0.295396342886,0.155026269793,104.323039931,0,0,22,0,4,sleep
5,120,5,6,0.601111621425,0.523604478728,0.203139909271,0,0,0.379665057567,0.432285326816,0.187888704225,0.189834718475,105.618345486,0,0,8,0,2,talk
6,121,5,2,0.296685931802,0.465738113906,0.283375930275,0,0,0.161211571005,0.407796204735,0.461072877431,0.351357997419,176.479930556,0,0,5,0,2,leisure
7,122,7,122,0.496314878437,0.508422607709,0.191499359284,0,0,0.373036010271,0.624024230869,0.124288922175,0.112149049273,240.308394444,0,0,22,0,4,sleep
8,123,7,123,0.278986497273,0.448740173228,0.191314401197,0,0,0.253683000028,0.253266288757,0.181864647144,0.109457472087,169.83878125,0,0,13,0,4,sleep
9,124,9,2,0.490440703968,0.441125825745,0.25755441532,0,0,0.211542178975,0.18862340021,0.578804306475,0.387892748145,90.1102319444,0,0,95,0,0,idle
10,125,9,2,0.46243290105,0.285610852825,0.534172653473,0,0,0.556278310816,0.49369856678,0.769708149856,0.422547070764,35.6346899306,0,0,81,0,2,leisure
11,126,11,6,0.56043023052,0.533440298676,0.337342562296,0,0,0.500153622292,0.635324960612,0.118440917556,0.0581856685117,135.695585069,0,0,27,0,2,talk
12,127,12,3,0.240005401683,0.632572458054,0.587341797285,0.000281498633499,0,0.532445908166,0.327595883138,0.137528901105,0.0980803810172,228.249006597,1,0,15,0,1,eat
13,128,13,128,0.557738645925,0.453065073932,0.283625887466,0,0,0.51277339713,0.545771147548,0.0496765834121,0.0483896289698,144.570803819,0,0,25,0,4,sleep
14,129,13,129,0.601744327566,0.406516073946,0.297471770307,0,0,0.384931553645,0.322556512138,0.16464332727,0.0735662631857,114.550104514,0,0,24,0,4,sleep
15,130,15,2,0.419792422324,0.708431599027,0.471546305758,0,0,0.528075349156,0.390513990305,0.117360919774,0.319258404073,176.446853472,0,0,56,0,2,leisure
16,131,16,6,0.427809943225,0.62923454841,0.492973572642,5.01093520162e-05,0,0.542196411262,0.367332426234,0.12412560419,0.168408026703,228.997412153,0,0,17,0,5,talk
