actor,home,household,place,energy,water,sleep_pressure,fatigue,damage,leisure,social,deficit,desire,money,food,violations,failures,critical_seconds,phase,method
1,116,1,116,0.626208512177,0.469521010376,0.281388972056,0,0,0.621941984185,0.788743072937,0.0820052878691,0.0433675338939,200.223399653,0,0,7,0,4,sleep
2,117,1,117,0.610543158327,0.586295397632,0.380568882259,0,0,0.73894817329,0.818652209267,0.0455791775572,0.021764153863,138.132859375,0,0,5,0,2,idle
3,118,3,2,0.431061682837,0.687794354909,0.189996882599,0,0,0.70763889215,0.811019747249,0.0793984701572,0.236837060617,310.816372222,0,0,27,0,2,leisure
4,119,3,119,0.521532040226,0.475439776799,0.203348269956,0,0,0.613533605208,0.770078502028,0.273374954772,0.219052827365,392.412064236,0,0,29,0,4,sleep
5,120,5,120,0.453586511385,0.345758345882,0.393387416873,0,0,0.114514418,0.476785024279,0.257354787019,0.241901883026,85.9480170139,0,0,8,0,4,sleep
6,121,5,2,0.509946258179,0.662707683621,0.317905310907,0,0,0.778918733065,0.805352856361,0.0552021786727,0.0976141925405,205.804590972,0,0,14,0,2,leisure
7,122,7,2,0.539907279941,0.712273541698,0.364440484623,0,0,0.735857546337,0.742034635239,0.0294466094162,0.11651064678,478.367946528,0,0,37,0,2,leisure
8,123,7,2,0.449105659766,0.832542094322,0.170824191518,0,0,0.698104345408,0.705921928572,0.177075651406,0.403014932843,303.833617361,0,0,28,0,2,leisure
9,124,9,1,0.616612032521,0.501566233789,0.410755971877,0,0,0.574368080232,0.599719895566,0.236878987363,0.201990741572,102.675713194,0,0,195,0,2,idle
10,125,9,2,0.490890104581,0.551769086153,0.360286286382,0,0,0.549972943378,0.530611722943,0.200766218484,0.446776137936,35.0932902778,0,0,120,0,2,idle
11,126,11,126,0.29885167132,0.475956467619,0.208927343935,0,0,0.566202853396,0.695385819266,0.0998476335028,0.0794930344798,245.908380903,0,0,48,0,4,sleep
12,127,12,2,0.717653883504,0.746201289797,0.167528786089,0,0,0.663676699969,0.757319090662,0.116703362556,0.247071024518,504.404982292,0,0,58,0,2,leisure
13,128,13,128,0.686500307803,0.646374419343,0.266236880872,0,0,0.694063932826,0.726815867714,0.0859138900765,0.0856913096639,188.570803819,0,0,35,0,2,private_intimacy
14,129,13,2,0.733194694817,0.714523918962,0.359946190157,0,0,0.785877706991,0.787712553382,0.0516721805979,0.19177512743,280.293268056,0,0,50,0,2,leisure
15,130,15,2,0.720993920591,0.581304538009,0.407862837243,0,0,0.769446759014,0.761273229522,0.0719484110912,0.236966690834,586.795311111,0,0,76,4551.547,1,private_intimacy
16,131,16,4,0.425861096485,0.745688955227,0.108411891818,0.000604844570936,0,0.390520449783,0.3804611027,0.0900892764059,0.0949462735994,343.979459028,0,0,68,0,1,talk
