actor,home,household,place,energy,water,sleep_pressure,fatigue,damage,leisure,social,deficit,desire,money,food,violations,failures,critical_seconds,phase,method
1,108,1,108,0.232543018161,0.422006368776,0.514172204311,0,0,0,0.147452519497,0.34465534838,0.23954701504,209.890625,0,0,0,0,4,sleep
2,109,1,109,0.342750491608,0.359723174747,0.584576314964,0,0,0.0898999206985,0.0252263031434,0.579806841988,0.356550608602,160.162402778,0,0,0,0,4,sleep
3,110,3,110,0.589351336351,0.395394911219,0.708332229593,0,0,0.286246645005,0.217238807318,0.459292953017,0.268289852846,144.127065972,0,0,0,0,4,sleep
4,111,3,111,0.359292744744,0.295187627549,0.691754180932,0,0,0.0257016377353,0.056186266846,0.254319926958,0.169550192033,139.0040625,0,0,13,0,4,sleep
5,112,5,112,0.273028586793,0.459973714435,0.684137025424,0.000765383171326,0,0.0694215949805,0.075306390586,0.506002065822,0.317176517505,141.435989583,0,0,0,0,3,sleep
6,113,5,113,0.313189533433,0.323231454365,0.231332519656,0,0,0,0.219974825645,0.47939991891,0.275066504387,164.953722222,0,0,1,0,4,sleep
7,114,7,2,0.414983778375,0.454386175656,0.550214109739,0,0,0.0756237108692,0.18654956067,0.198672456874,0.197725218176,102,0,0,40,0,0,idle
8,115,8,1,0.335650936497,0.24866983514,0.585586012899,0.00035722006557,0,0,0.216716231754,0.382397690164,0.292319314521,142.513052083,0,0,67,0,1,drink
