actor,home,household,place,energy,water,sleep_pressure,fatigue,damage,leisure,social,deficit,desire,money,food,violations,failures,critical_seconds,phase,method
1,116,1,2,0.371416376037,0.589843132254,0.513165885213,0,0,0.6653927005,0.819926066001,0.0841691360556,0.265058153019,607.1232375,0,0,9,0,2,talk
2,117,1,117,0.25684921759,0.336243265413,0.160422508464,0,0,0.529276138014,0.61670436591,0.118453341263,0.0762086414222,523.869081597,0,0,31,0,4,sleep
3,118,3,2,0.388971242964,0.674466728584,0.28634666678,0,0,0.50961076303,0.629362751007,0.588649847194,0.00175054733528,557.292248958,0,0,60,0,2,leisure
4,119,3,119,0.259823653417,0.331182705596,0.238620623856,0,0,0.258694046522,0.442044143069,0.169541679304,0.131922582526,608.034221181,0,0,11,0,4,sleep
5,120,5,120,0.542658711481,0.47306421541,0.352188519817,0,0,0.52548504328,0.671375227656,0.0837016878022,0.0645327862755,473.107018056,0,0,82,0,4,sleep
6,121,5,121,0.427726148709,0.588054314986,0.159165137922,0,0,0.47773416972,0.647735577097,0.108800698663,0.0534740092077,504.694353819,0,0,9,0,4,sleep
7,122,7,122,0.411545999856,0.361758277016,0.126676141704,0,0,0.329921013463,0.506303027307,0.191258355754,0.229635225285,437.761985764,0,0,33,0,2,private_intimacy
8,123,7,2,0.555613752532,0.753243151428,0.15850663134,0,0,0.361114308261,0.495932546346,0.191835289098,0.177804270445,307.271401042,0,0,10,0,2,leisure
9,124,9,124,0.328645275448,0.484411290732,0.204204018169,0,0,0.325370326326,0.554195467948,0.0517796158944,0.0599527995898,378.596677083,0,0,34,0,4,sleep
10,125,9,125,0.589539030772,0.592169800986,0.268234112201,0,0,0.516594472375,0.470762286665,0.148578558027,0.0439493681699,324.148720139,0,0,37,0,4,sleep
11,126,11,126,0.346551930546,0.448298263128,0.238490569781,0,0,0.511164214794,0.635956428276,0.0691283731183,0.0551914167671,273.412799653,0,0,23,0,4,sleep
12,127,12,2,0.395312572294,0.453853881996,0.356987332515,0,0,0.733967611736,0.689649486244,0.0670779424474,0.262258892209,227.522844792,0,0,44,0,2,talk
13,128,13,2,0.309651225868,0.422269781646,0.283891922065,0,0,0.234952314791,0.336480828306,0.351485698426,0.22791947902,504.553763889,0,0,125,0,2,leisure
14,129,13,2,0.55597850468,0.315423025239,0.398090880251,0.000140722482365,0,0.569538178517,0.426208169259,0.204875582777,0.128917207975,392.251505903,0,0,63,0,1,drink
15,130,15,1,0.31674462225,0.497025441169,0.648401627287,0.000556111606445,0,0.600233433363,0.428587025033,0.239681034752,0.21051074329,499.986117708,0,0,97,2030.211,1,sleep
16,131,16,2,0.391788286753,0.388922869262,0.435991883327,0,0,0.448848583199,0.487124964632,0.419698027204,0.0280825808395,112.946527431,0,0,381,0,2,leisure
